time,wsp_150.0,power,price,Income
2018-11-07T05:00:00.000,14.677281,14.71600903967945,43.77,644.1197156667696
2018-11-07T06:00:00.000,14.299419,14.71600903967945,50.79,747.4260991253193
2018-11-07T07:00:00.000,16.591559,14.71600903967945,61.99,912.2454003697292
2018-11-07T08:00:00.000,15.336622,14.71600903967945,64.18,944.4734601666272
2018-11-07T09:00:00.000,16.877721,14.71600903967945,63.01,927.2557295902021
2018-11-07T10:00:00.000,15.50244,14.71600903967945,61.56,905.917516482667
2018-11-07T11:00:00.000,16.417175,14.71600903967945,58.36,858.8262875556927
2018-11-07T12:00:00.000,15.227716,14.71600903967945,58.35,858.679127465296
2018-11-07T13:00:00.000,15.590455,14.71600903967945,60.03,883.4020226519574
2018-11-07T14:00:00.000,16.481702,14.71600903967945,61.43,904.0044353075086
2018-11-07T15:00:00.000,16.140361,14.71600903967945,64.04,942.4132189010721
2018-11-07T16:00:00.000,15.660129,14.71600903967945,67.7,996.2738119862988
2018-11-07T17:00:00.000,14.220037,14.71600903967945,70.99,1044.6894817268442
2018-11-07T18:00:00.000,13.383271,14.71600903967945,68.61,1009.6653802124071
2018-11-07T19:00:00.000,15.469737,14.71600903967945,64.46,948.5939426977372
2018-11-07T20:00:00.000,16.163787,14.71600903967945,57.79,850.4381624030755
2018-11-07T21:00:00.000,14.175728,14.71600903967945,49.3,725.4992456561969
2018-11-07T22:00:00.000,12.687932,13.681462242907415,44.79,612.7926938598231
2018-11-07T23:00:00.000,12.594691,13.382046658409902,43.53,582.520491040583
2018-11-08T00:00:00.000,9.112444,5.068326756697564,43.73,221.63792907038447
2018-11-08T01:00:00.000,10.745519,8.310787506679501,43.33,360.1064226644228
2018-11-08T02:00:00.000,13.275938,14.71600903967945,42.89,631.1696277118516
2018-11-08T03:00:00.000,10.549071,7.863259983717714,42.92,337.4911185011643
2018-11-08T04:00:00.000,8.231575,3.7360166886811057,43.5,162.5167259576281
2018-11-08T05:00:00.000,3.808956,0.37015008763322643,45.66,16.901053001333118
2018-11-08T06:00:00.000,6.087371,1.5109472481332944,53.54,80.89611566505658
2018-11-08T07:00:00.000,10.713564,8.236863973746988,67.0,551.8698862410482
2018-11-08T08:00:00.000,11.861033,11.177058696639563,68.95,770.6581971332979
2018-11-08T09:00:00.000,10.991671,8.895106478548456,68.73,611.3606682706354
2018-11-08T10:00:00.000,9.365597,5.502580283717631,67.71,372.5797110105207
2018-11-08T11:00:00.000,8.807449,4.576256936557521,62.68,286.83978478342544
2018-11-08T12:00:00.000,8.601566,4.26277654139033,56.52,240.93213011938144
2018-11-08T13:00:00.000,7.626877,2.971667513264639,61.7,183.35188556842823
2018-11-08T14:00:00.000,7.141387,2.439538603993949,67.49,164.6444603835516
2018-11-08T15:00:00.000,8.06447,3.5130754808894498,68.49,240.6105396861184
2018-11-08T16:00:00.000,9.09706,5.042700400417594,72.63,366.25133008232984
2018-11-08T17:00:00.000,10.188771,7.084764077355128,92.18,653.0735526505957
2018-11-08T18:00:00.000,11.416847,9.967782019125705,90.06,897.698448642461
2018-11-08T19:00:00.000,11.696434,10.718164363151969,75.82,812.6512220141822
2018-11-08T20:00:00.000,13.320521,14.71600903967945,67.41,992.0061693647917
2018-11-08T21:00:00.000,12.051485,11.724158543073683,60.4,708.1391760016504
2018-11-08T22:00:00.000,10.693321,8.190262118241865,56.41,462.0126860900236
2018-11-08T23:00:00.000,8.90458,4.729337515177827,43.85,207.38145004054772
2018-11-09T00:00:00.000,9.610005,5.944712142999758,44.8,266.32310400638914
2018-11-09T01:00:00.000,8.497445,4.109841524952965,44.14,181.40840491142387
2018-11-09T02:00:00.000,8.226797,3.7295147756146614,43.66,162.8306151033361
2018-11-09T03:00:00.000,10.010306,6.718959901575719,43.7,293.61854769885895
2018-11-09T04:00:00.000,10.954708,8.805670013567399,44.08,388.15393419805093
2018-11-09T05:00:00.000,10.99207,8.896075196495337,46.1,410.1090665584351
2018-11-09T06:00:00.000,10.919939,8.722091253307292,59.69,520.6216269099123
2018-11-09T07:00:00.000,9.207977,5.229409680446456,69.06,361.1430325316323
2018-11-09T08:00:00.000,12.684184,13.669341361155634,72.56,991.8474091654529
2018-11-09T09:00:00.000,11.290068,9.639392448783978,66.3,639.0917193543777
2018-11-09T10:00:00.000,8.758904,4.501002852371809,66.07,297.3812584562054
2018-11-09T11:00:00.000,10.722742,8.258050962112806,64.41,531.9010624696858
2018-11-09T12:00:00.000,10.209434,7.127955616527287,60.33,430.0295623450912
2018-11-09T13:00:00.000,10.130704,6.964322401661262,58.9,410.1985894578483
2018-11-09T14:00:00.000,9.968712,6.635553219810025,58.48,388.0471522944903
2018-11-09T15:00:00.000,8.905515,4.730827443362583,59.27,280.3961425681003
2018-11-09T16:00:00.000,8.811857,4.583131425909649,59.38,272.14634407051494
2018-11-09T17:00:00.000,11.321406,9.719884047785538,69.72,677.6703158116077
2018-11-09T18:00:00.000,11.583356,10.410298948599308,66.53,692.597189050312
2018-11-09T19:00:00.000,11.927768,11.36678221204851,59.51,676.4372094390068
2018-11-09T20:00:00.000,14.800362,14.71600903967945,49.0,721.0844429442931
2018-11-09T21:00:00.000,16.947575,14.71600903967945,45.38,667.8124902206536
2018-11-09T22:00:00.000,18.028953,14.71600903967945,44.26,651.3305600962125
2018-11-09T23:00:00.000,15.539354,14.71600903967945,42.71,628.5207460847093
2018-11-10T00:00:00.000,17.093056,14.71600903967945,42.69,628.2264259039157
2018-11-10T01:00:00.000,17.962027,14.71600903967945,40.49,595.851206016621
2018-11-10T02:00:00.000,16.329477,14.71600903967945,38.79,570.8339906491659
2018-11-10T03:00:00.000,15.694029,14.71600903967945,38.92,572.7470718243243
2018-11-10T04:00:00.000,14.849464,14.71600903967945,38.2,562.151545315755
2018-11-10T05:00:00.000,15.090734,14.71600903967945,38.23,562.5930255869454
2018-11-10T06:00:00.000,13.117615,14.71600903967945,38.78,570.6868305587691
2018-11-10T07:00:00.000,12.963092,14.591024906819264,41.06,599.107482673999
2018-11-10T08:00:00.000,12.107135,11.887325207179023,42.71,507.7076595986161
2018-11-10T09:00:00.000,10.679976,8.159636636540808,43.23,352.7410917976591
2018-11-10T10:00:00.000,10.255929,7.225784513344445,43.69,315.6945253880188
2018-11-10T11:00:00.000,8.285311,3.809661891497365,43.75,166.67270775300972
2018-11-10T12:00:00.000,8.929004,4.768360059152555,43.74,208.56806898733277
2018-11-10T13:00:00.000,8.10124,3.5613485819217603,42.87,152.67501370698585
2018-11-10T14:00:00.000,8.172487,3.6561390486771503,43.99,160.83355675130784
2018-11-10T15:00:00.000,9.39082,5.547158020266966,44.49,246.79306032167733
2018-11-10T16:00:00.000,10.39695,7.5279695761343834,45.16,339.96310605822873
2018-11-10T17:00:00.000,10.489362,7.730493334482752,45.89,354.7523391194135
2018-11-10T18:00:00.000,11.451828,10.059686315973586,45.32,455.9049838399229
2018-11-10T19:00:00.000,13.530105,14.71600903967945,44.35,652.6550009097837
2018-11-10T20:00:00.000,14.285832,14.71600903967945,42.93,631.7582680734388
2018-11-10T21:00:00.000,14.303687,14.71600903967945,41.21,606.4467325251902
2018-11-10T22:00:00.000,15.215836,14.71600903967945,41.19,606.1524123443966
